sid_A,sid_B,species_A,species_B,gap_mean,gap_std,n_runs,npos_bin,nneg_bin,gap_ci_lo,gap_ci_hi,gap_p,gap_snr,concept,j
44,58,Frigatebird,Pigeon Guillemot,0.06395213333410239,0.02664183342163124,6,10,11,0.04553558052622053,0.09831705989437989,0.0,2.400440402115023,orange and black wings,200
44,89,Frigatebird,Hooded Merganser,0.0484525443990638,0.012776889452963276,3,10,14,0.034835191249697986,0.057232298066601704,0.0,3.7922018949639,orange and black wings,200
44,98,Frigatebird,Scott Oriole,0.04467488962447889,0.0017669078770386271,6,10,13,0.042811362406512066,0.04674590914779808,0.0,25.284221197808385,orange and black wings,200
44,139,Frigatebird,Scarlet Tanager,0.04299885577814263,0.003268733978932908,3,10,18,0.04012571650884174,0.046284708370424636,0.0,13.154590138603202,orange and black wings,200
44,144,Frigatebird,Common Tern,0.20311474055994216,0.002805334610760723,6,10,19,0.20130380311200147,0.20673641196737513,0.0,72.40303517036084,orange and black wings,200
44,146,Frigatebird,Forsters Tern,0.20640829967246502,0.0038452055907750495,3,10,16,0.20230852008564293,0.20903449286383574,0.0,53.67939236174403,orange and black wings,200
50,51,Eared Grebe,Horned Grebe,0.008842223717942743,2.3120887812600677e-08,3,10,20,0.00884221036909194,0.008842248413316729,0.0,382417.89725854556,orange and black wings,200
50,90,Eared Grebe,Red breasted Merganser,0.09391692292599278,8.033261543079524e-08,3,10,20,0.09391686845409192,0.09391700861415012,0.0,1169086.221531995,orange and black wings,200
50,96,Eared Grebe,Hooded Oriole,0.04492663665461305,0.011809498092182664,3,10,12,0.03441249447127227,0.056714625830327964,0.0,3.8042799363800315,orange and black wings,200
50,98,Eared Grebe,Scott Oriole,0.009389785857207289,0.001975492879446287,3,10,13,0.0074326930590444765,0.011170582056899192,0.0,4.75313576178823,orange and black wings,200
50,139,Eared Grebe,Scarlet Tanager,0.011065819703543553,0.003268787487499245,3,10,18,0.0077798907409109275,0.013938968278662039,0.0,3.3852979866317514,orange and black wings,200
50,143,Eared Grebe,Caspian Tern,0.2162143891628996,0.014662514719232711,9,10,13,0.19686388178543757,0.22830228635997962,0.0,14.74606459317287,orange and black wings,200
51,106,Horned Grebe,Horned Puffin,0.02182129767993442,0.011897935131693871,3,10,15,0.009903983784028552,0.03234956958740542,0.0,1.8340407336708813,orange and black wings,200
51,137,Horned Grebe,Cliff Swallow,0.15152193979558662,0.020194891502852665,3,10,14,0.1336023019757147,0.17171857443571314,0.0,7.502983601901508,orange and black wings,200
51,139,Horned Grebe,Scarlet Tanager,0.019908043421486294,0.0029236950711772364,6,10,18,0.016423598323269006,0.02290683783669123,0.0,6.809206476741448,orange and black wings,200
51,143,Horned Grebe,Caspian Tern,0.22505661288084233,0.016930822229452462,3,10,13,0.20703675003474933,0.2369032343805643,0.0,13.292716078256756,orange and black wings,200
51,145,Horned Grebe,Elegant Tern,0.18038916250373713,0.017819520006274955,3,10,15,0.1613819425256176,0.19247526664472792,0.0,10.123121297885234,orange and black wings,200
58,44,Pigeon Guillemot,Frigatebird,0.06395213333410239,0.02579584428860249,9,10,11,0.04553558052622053,0.09831705989437989,0.0,2.47916418691826,orange and black wings,200
58,50,Pigeon Guillemot,Eared Grebe,0.11801680881578858,0.029786483556685943,3,10,11,0.09972358859033041,0.14986607966625,0.0,3.9620926917147345,orange and black wings,200
58,51,Pigeon Guillemot,Horned Grebe,0.12685903253373132,0.026641831228337607,6,10,11,0.10844238183455324,0.16122395138815282,0.0,4.7616483807628045,orange and black wings,200
58,98,Pigeon Guillemot,Scott Oriole,0.10318010051796385,5.8511254564132845e-08,9,17,11,0.10318002250295777,0.1031801395254669,0.0,1763393.006927676,orange and black wings,200
58,137,Pigeon Guillemot,Cliff Swallow,0.0426710863887125,0.009083162365240842,3,16,11,0.037116822279959785,0.052383078611013836,0.0,4.6978227040515135,orange and black wings,200
58,144,Pigeon Guillemot,Common Tern,0.155224186090412,0.034376746906747795,3,11,11,0.11846972053382235,0.1760822460095809,0.0,4.515383218399521,orange and black wings,200
58,145,Pigeon Guillemot,Elegant Tern,0.06256870759385014,0.011403214799684407,3,15,11,0.05411720645540078,0.07462727673751528,0.0,5.48693580604084,orange and black wings,200
58,146,Pigeon Guillemot,Forsters Tern,0.1694682043873513,0.01300065287664287,6,14,11,0.15300146728040043,0.18051335988361394,0.0,13.03536106858022,orange and black wings,200
89,44,Hooded Merganser,Frigatebird,0.0484525443990638,0.011427997343130396,6,10,14,0.03381894668878227,0.0573948486013125,0.0,4.23981061073223,orange and black wings,200
89,50,Hooded Merganser,Eared Grebe,0.007885025207976773,0.010827388947821396,3,10,14,0.00024178933047187546,0.01939995242511257,0.0,0.7282480794998215,orange and black wings,200
89,96,Hooded Merganser,Hooded Oriole,0.054239137451270514,0.004383520207067915,6,16,12,0.048601716302739906,0.05748641990141057,0.0,12.37342019125241,orange and black wings,200
89,106,Hooded Merganser,Horned Puffin,0.008003829148375866,0.002604686869739502,3,15,14,0.006322315032341447,0.010787594604713556,0.0,3.072856564176362,orange and black wings,200
89,144,Hooded Merganser,Common Tern,0.24977498143182644,0.009992465321834398,3,11,14,0.23914779061320485,0.25682734620907494,0.0,24.99633207243164,orange and black wings,200
90,42,Red breasted Merganser,Vermilion Flycatcher,0.06803433562380164,3.179218340703657e-08,3,10,20,0.06803430174769419,0.0680343575388122,0.0,2139903.222422957,orange and black wings,200
90,44,Red breasted Merganser,Frigatebird,0.0398522474443066,1.0415881665351032e-07,3,10,20,0.039852139057896155,0.03985233106469412,0.0,382606.7357326087,orange and black wings,200
90,50,Red breasted Merganser,Eared Grebe,0.09391692292599278,8.033261543079524e-08,3,10,20,0.09391686845409192,0.09391700861415012,0.0,1169086.221531995,orange and black wings,200
90,58,Red breasted Merganser,Pigeon Guillemot,0.024099885889795798,0.02978640345044425,3,10,11,0.005806720136238485,0.0559490710520999,0.0,0.8090901585040898,orange and black wings,200
90,89,Red breasted Merganser,Hooded Merganser,0.08830479184337041,0.011427922658098468,6,10,14,0.07367128062104955,0.09724698042116087,0.0,7.727107933572298,orange and black wings,200
90,96,Red breasted Merganser,Hooded Oriole,0.13884355958060582,0.01056273666678221,6,10,12,0.12785486206169083,0.15133080848900549,0.0,13.144657861640878,orange and black wings,200
90,98,Red breasted Merganser,Scott Oriole,0.0845271370687855,0.001975561403818296,3,10,13,0.08274630321003895,0.08648431462105863,0.0,42.78638814396152,orange and black wings,200
90,106,Red breasted Merganser,Horned Puffin,0.0809378489640011,0.011897862919899905,3,10,15,0.07040965139816426,0.09285509704148293,0.0,6.802721589759187,orange and black wings,200
90,143,Red breasted Merganser,Caspian Tern,0.12229746623690681,0.016930893944806673,3,10,13,0.10427752904917965,0.1341441535550528,0.0,7.223331894249838,orange and black wings,200
90,144,Red breasted Merganser,Common Tern,0.16326249311563557,0.0027161886897232564,9,10,19,0.1614516712921531,0.16688407803510785,0.0,60.10719861739894,orange and black wings,200
90,146,Red breasted Merganser,Forsters Tern,0.16655605222815842,0.003845109710677414,3,10,16,0.1624563781601736,0.16918221341545844,0.0,43.31633287922466,orange and black wings,200
96,42,Hooded Oriole,Vermilion Flycatcher,0.07080922395680418,0.011809470761010289,3,10,12,0.060295067620468164,0.08259716093529906,0.0,5.995969284634611,orange and black wings,200
96,51,Hooded Oriole,Horned Grebe,0.03608441293667031,0.010562717268470722,6,10,12,0.02509578417255398,0.04857167187237599,0.0,3.416205510012522,orange and black wings,200
96,58,Hooded Oriole,Pigeon Guillemot,0.14758129999670175,0.00042336259810887844,3,17,11,0.14713148593374184,0.1478831484737933,0.0,348.59314523139415,orange and black wings,200
96,89,Hooded Oriole,Hooded Merganser,0.054239137451270514,0.004900924581873906,3,16,12,0.04900309429508597,0.057443562713823094,0.0,11.067123464990077,orange and black wings,200
96,90,Hooded Oriole,Red breasted Merganser,0.13884355958060582,0.01056273666678221,6,10,12,0.12785486206169083,0.15133080848900549,0.0,13.144657861640878,orange and black wings,200
96,98,Hooded Oriole,Scott Oriole,0.044401199478737885,0.00036106535795995756,12,17,12,0.0439185100281273,0.04470973375449727,0.0,122.9727482210832,orange and black wings,200
96,106,Hooded Oriole,Horned Puffin,0.05843632602070278,0.005194176389888725,6,15,12,0.05177597528586153,0.062440394204728245,0.0,11.250354555383959,orange and black wings,200
96,137,Hooded Oriole,Cliff Swallow,0.1921090253752948,0.004900943100243433,3,16,12,0.1868729644481996,0.1953135018234784,0.0,39.19837904801511,orange and black wings,200
96,145,Hooded Oriole,Elegant Tern,0.2096548640671063,0.005807312888589893,3,15,12,0.2034602978449701,0.21359160980204892,0.0,36.10187156316833,orange and black wings,200
96,146,Hooded Oriole,Forsters Tern,0.31563905962607913,0.007599795302822601,3,14,12,0.30751864546736773,0.32008811458721853,0.0,41.53257384015549,orange and black wings,200
98,44,Scott Oriole,Frigatebird,0.04467488962447889,0.001975463061519105,3,10,13,0.04289416415214279,0.046631983556364505,0.0,22.61489494392752,orange and black wings,200
98,89,Scott Oriole,Hooded Merganser,0.006528137826010694,0.0002836999587476227,3,16,13,0.006257970779089317,0.006796994734139522,0.0,23.010711146445264,orange and black wings,200
98,90,Scott Oriole,Red breasted Merganser,0.0845271370687855,0.001975561403818296,3,10,13,0.08274630321003895,0.08648431462105863,0.0,42.78638814396152,orange and black wings,200
98,106,Scott Oriole,Horned Puffin,0.010482701377804974,0.0020820577526403984,3,15,13,0.008257134829884782,0.011816540318801323,0.0,5.034779347247391,orange and black wings,200
98,139,Scott Oriole,Scarlet Tanager,0.005305517010315526,0.006109385827999978,6,12,13,0.0001575321620365111,0.013054394263668723,0.0,0.8684206823427889,orange and black wings,200
98,144,Scott Oriole,Common Tern,0.2548486934904923,0.005484077629625377,6,11,13,0.2505852011765267,0.2618754227195872,0.0,46.47065753907473,orange and black wings,200
98,146,Scott Oriole,Forsters Tern,0.2701137465357779,0.0026927799675349326,3,14,13,0.267390757540665,0.27245275517887035,0.0,100.31036686697405,orange and black wings,200
106,42,Horned Puffin,Vermilion Flycatcher,0.012903513340199457,0.01189789027657939,3,10,15,0.002375301289687504,0.02482079488099233,0.0,1.084521124263104,orange and black wings,200
106,44,Horned Puffin,Frigatebird,0.0410856015196945,0.01189787948168334,3,10,15,0.030557327571517922,0.05300282769872657,0.0,3.453186895992027,orange and black wings,200
106,51,Horned Puffin,Horned Grebe,0.02182129767993442,0.010641836698540163,6,10,15,0.00919074794502206,0.03281768036962929,0.0,2.0505198769754966,orange and black wings,200
106,89,Horned Puffin,Hooded Merganser,0.008003829148375866,0.002604686869739502,3,15,14,0.006322315032341447,0.010787594604713556,0.0,3.072856564176362,orange and black wings,200
106,96,Horned Puffin,Hooded Oriole,0.05843632602070278,0.005807265747457819,3,15,12,0.05224180695014438,0.06237300492306776,0.0,10.062623022929706,orange and black wings,200
106,137,Horned Puffin,Cliff Swallow,0.12575968780828717,0.009213842308070406,3,15,14,0.11615636176366156,0.13311132778579665,0.0,13.648995021814649,orange and black wings,200
106,143,Horned Puffin,Caspian Tern,0.21740903231256048,0.003744953795549462,6,15,13,0.21285536339623123,0.22109260882733783,0.0,58.0538623768543,orange and black wings,200
106,144,Horned Puffin,Common Tern,0.24347013371007367,0.010323642920937936,3,11,15,0.23382726189313363,0.2534324342235273,0.0,23.583742245936755,orange and black wings,200
106,145,Horned Puffin,Elegant Tern,0.1512185380464035,6.325412419672755e-08,3,15,15,0.15121849089482572,0.15121860487898117,0.0,2390613.250178816,orange and black wings,200
106,146,Horned Puffin,Forsters Tern,0.2558521485060793,0.007273422943830583,9,14,15,0.24722545757999792,0.2640024277939147,0.0,35.17630563308851,orange and black wings,200
137,42,Cliff Swallow,Vermilion Flycatcher,0.11679712877545274,0.020194840072604248,3,10,14,0.09887752331069383,0.13699370355862023,0.0,5.7835134296563675,orange and black wings,200
137,44,Cliff Swallow,Frigatebird,0.0886150405959577,0.020194938040670816,3,10,14,0.070695307353356,0.10881168745121224,0.0,4.387982791187915,orange and black wings,200
137,50,Cliff Swallow,Eared Grebe,0.14267971607764388,0.02019491006554659,3,10,14,0.12476005356239797,0.1628763640666212,0.0,7.065132531290479,orange and black wings,200
137,51,Cliff Swallow,Horned Grebe,0.15152193979558662,0.020194891502852665,3,10,14,0.1336023019757147,0.17171857443571314,0.0,7.502983601901508,orange and black wings,200
137,89,Cliff Swallow,Hooded Merganser,0.13786988792402427,4.309481583293346e-08,9,16,14,0.13786984861258855,0.13786994387265883,0.0,3199147.881513482,orange and black wings,200
137,90,Cliff Swallow,Red breasted Merganser,0.04876279315165111,0.020194840552030538,3,10,14,0.030843168295459838,0.06895935638651811,0.0,2.4146163978667077,orange and black wings,200
137,96,Cliff Swallow,Hooded Oriole,0.1921090253752948,0.004900943100243433,3,16,12,0.1868729644481996,0.1953135018234784,0.0,39.19837904801511,orange and black wings,200
137,98,Cliff Swallow,Scott Oriole,0.144398025750035,0.0002836888538778426,3,16,13,0.14412784569520648,0.1446668481097316,0.0,509.00140512116093,orange and black wings,200
137,106,Cliff Swallow,Horned Puffin,0.12575968780828717,0.008241111093923593,6,15,14,0.11551150026489698,0.13335883291977602,0.0,15.260040346471403,orange and black wings,200
137,139,Cliff Swallow,Scarlet Tanager,0.12295540051793734,0.016289541658992296,3,12,14,0.11077300831001757,0.1401578844155062,0.0,7.548119099011869,orange and black wings,200
137,143,Cliff Swallow,Caspian Tern,0.08521710479805522,0.002608345847858431,3,16,13,0.08274982008024294,0.08770550856004475,0.0,32.67093772681692,orange and black wings,200
137,146,Cliff Swallow,Forsters Tern,0.13040553462528634,0.008284200339319345,12,14,14,0.12287482300425046,0.14137017879270575,0.0,15.741475250254434,orange and black wings,200
139,58,Scarlet Tanager,Pigeon Guillemot,0.0968618757988546,0.029806185224470042,3,12,11,0.07765828524826467,0.1287187693584799,0.0,3.2497240108433596,orange and black wings,200
139,89,Scarlet Tanager,Hooded Merganser,0.006589512719276065,0.0033030942712289086,3,12,14,0.003059520185857639,0.008537929999819577,0.0,1.9949514534532196,orange and black wings,200
139,90,Scarlet Tanager,Red breasted Merganser,0.08285110322244922,0.003268718424422791,3,10,18,0.07997804033548808,0.08613697771318099,0.0,25.346662648598397,orange and black wings,200
139,137,Scarlet Tanager,Cliff Swallow,0.12295540051793734,0.016289541658992296,3,12,14,0.11077300831001757,0.1401578844155062,0.0,7.548119099011869,orange and black wings,200
139,143,Scarlet Tanager,Caspian Tern,0.221874072689755,0.016123488113984355,6,12,13,0.20106359622477632,0.2326687183922158,0.0,13.760922643255865,orange and black wings,200
139,146,Scarlet Tanager,Forsters Tern,0.25159538731135267,0.009916297930087489,9,12,16,0.24464443004007197,0.26481118238319257,0.0,25.371906840616777,orange and black wings,200
143,42,Caspian Tern,Vermilion Flycatcher,0.19033180186070844,0.015143437380814598,6,10,13,0.17098121642416964,0.20241971806405068,0.0,12.568599655536165,orange and black wings,200
143,44,Caspian Tern,Frigatebird,0.16214971368121342,0.01693083012283328,3,10,13,0.144129852875826,0.17399642289780914,0.0,9.57718626288487,orange and black wings,200
143,51,Caspian Tern,Horned Grebe,0.22505661288084233,0.016930822229452462,3,10,13,0.20703675003474933,0.2369032343805643,0.0,13.292716078256756,orange and black wings,200
143,58,Caspian Tern,Pigeon Guillemot,0.12355751699635331,4.5572771323300906e-08,3,17,11,0.12355747469626585,0.12355756120562111,0.0,2711154.100454727,orange and black wings,200
143,89,Caspian Tern,Hooded Merganser,0.22308699272207952,0.002608334111867772,3,16,13,0.22061969499636008,0.22557536193563682,0.0,85.52853394874447,orange and black wings,200
143,90,Caspian Tern,Red breasted Merganser,0.12229746623690681,0.016930893944806673,3,10,13,0.10427752904917965,0.1341441535550528,0.0,7.223331894249838,orange and black wings,200
143,96,Caspian Tern,Hooded Oriole,0.27113881699305503,0.0004233572887018051,3,17,12,0.27068900312901967,0.2714406256150782,0.0,640.4491515524244,orange and black wings,200
143,137,Caspian Tern,Cliff Swallow,0.08521710479805522,0.0023329754498563108,6,16,13,0.08262127067058578,0.08783778485985083,0.0,36.527218821259595,orange and black wings,200
143,139,Caspian Tern,Scarlet Tanager,0.221874072689755,0.016123488113984355,6,12,13,0.20106359622477632,0.2326687183922158,0.0,13.760922643255865,orange and black wings,200
143,144,Caspian Tern,Common Tern,0.03285163793665946,0.018648801190678146,6,11,13,0.01867249819226846,0.056791615204332735,0.0,1.7615951609436,orange and black wings,200
144,42,Common Tern,Vermilion Flycatcher,0.23129682873943722,0.0031363967288300498,3,10,19,0.2294860292437617,0.23464680780643687,0.0,73.74603682614169,orange and black wings,200
144,44,Common Tern,Frigatebird,0.20311474055994216,0.002805334610760723,6,10,19,0.20130380311200147,0.20673641196737513,0.0,72.40303517036084,orange and black wings,200
144,50,Common Tern,Eared Grebe,0.25717941604162836,0.0031364643300374607,3,10,19,0.2553685594954659,0.26052946831443785,0.0,81.99660155438787,orange and black wings,200
